DNSSPOOFER; 2019-05-09 23:33:47; DEBUG; Inserting iptables rules:  iptables -I FORWARD -j NFQUEUE --queue-num 1
DNSSPOOFER; 2019-05-09 23:34:38; DEBUG; Inserting iptables rules: iptables -I FORWARD -j NFQUEUE --queue-num 1
ARPSPOOFER; 2019-05-09 23:54:23; INFO; Initializing ARPspoofer...
ARPSPOOFER; 2019-05-09 23:54:23; INFO; Loading config...
ARPSPOOFER; 2019-05-09 23:54:23; WARNING; Used kernel ipv4 forwarding feature.
ARPSPOOFER; 2019-05-09 23:54:23; INFO; Kernel IPv4 forwarding enabled
ARPSPOOFER; 2019-05-09 23:54:23; CRITICAL; IP of gateway not specified! Using default one: 192.168.0.1
ARPSPOOFER; 2019-05-09 23:54:23; DEBUG; Iterating...
ARPSPOOFER; 2019-05-09 23:54:56; INFO; Initializing ARPspoofer...
ARPSPOOFER; 2019-05-09 23:54:56; INFO; Loading config...
ARPSPOOFER; 2019-05-09 23:54:56; WARNING; Used kernel ipv4 forwarding feature.
ARPSPOOFER; 2019-05-09 23:54:56; INFO; Kernel IPv4 forwarding enabled
ARPSPOOFER; 2019-05-09 23:54:56; CRITICAL; IP of gateway not specified! Using default one: 192.168.0.1
ARPSPOOFER; 2019-05-09 23:54:58; DEBUG; Iterating...
ARPSPOOFER; 2019-05-09 23:57:58; INFO; Initializing ARPspoofer...
ARPSPOOFER; 2019-05-09 23:57:58; INFO; Loading config...
ARPSPOOFER; 2019-05-09 23:57:58; WARNING; Used kernel ipv4 forwarding feature.
ARPSPOOFER; 2019-05-09 23:57:58; INFO; Kernel IPv4 forwarding enabled
ARPSPOOFER; 2019-05-09 23:57:58; CRITICAL; IP of gateway not specified! Using default one: 192.168.0.1
ARPSPOOFER; 2019-05-09 23:57:58; DEBUG; Iterating...
ARPSPOOFER; 2019-05-10 00:00:10; INFO; Initializing ARPspoofer...
ARPSPOOFER; 2019-05-10 00:00:10; INFO; Loading config...
ARPSPOOFER; 2019-05-10 00:00:10; WARNING; Used kernel ipv4 forwarding feature.
ARPSPOOFER; 2019-05-10 00:00:10; INFO; Kernel IPv4 forwarding enabled
ARPSPOOFER; 2019-05-10 00:00:10; CRITICAL; IP of gateway not specified! Using default one: 192.168.0.1
ARPSPOOFER; 2019-05-10 00:00:10; DEBUG; Iterating...
ARPSPOOFER; 2019-05-10 00:00:40; INFO; Initializing ARPspoofer...
ARPSPOOFER; 2019-05-10 00:00:40; INFO; Loading config...
ARPSPOOFER; 2019-05-10 00:00:40; WARNING; Used kernel ipv4 forwarding feature.
ARPSPOOFER; 2019-05-10 00:00:40; INFO; Kernel IPv4 forwarding enabled
ARPSPOOFER; 2019-05-10 00:00:40; CRITICAL; IP of gateway not specified! Using default one: 192.168.0.1
ARPSPOOFER; 2019-05-10 00:00:40; DEBUG; Iterating...
ARPSPOOFER; 2019-05-10 00:01:46; INFO; Initializing ARPspoofer...
ARPSPOOFER; 2019-05-10 00:01:46; INFO; Loading config...
ARPSPOOFER; 2019-05-10 00:01:46; WARNING; Used kernel ipv4 forwarding feature.
ARPSPOOFER; 2019-05-10 00:01:46; INFO; Kernel IPv4 forwarding enabled
ARPSPOOFER; 2019-05-10 00:01:46; CRITICAL; IP of gateway not specified! Using default one: 192.168.0.1
ARPSPOOFER; 2019-05-10 00:01:46; DEBUG; Iterating...
ARPSPOOFER; 2019-05-10 00:04:23; INFO; Initializing ARPspoofer...
ARPSPOOFER; 2019-05-10 00:04:23; INFO; Loading config...
ARPSPOOFER; 2019-05-10 00:04:23; WARNING; Used kernel ipv4 forwarding feature.
ARPSPOOFER; 2019-05-10 00:04:23; INFO; Kernel IPv4 forwarding enabled
ARPSPOOFER; 2019-05-10 00:04:23; CRITICAL; IP of gateway not specified! Using default one: 192.168.0.1
ARPSPOOFER; 2019-05-10 00:04:23; DEBUG; Iterating...
ARPSPOOFER; 2019-05-10 00:05:29; INFO; Initializing ARPspoofer...
ARPSPOOFER; 2019-05-10 00:05:29; INFO; Loading config...
ARPSPOOFER; 2019-05-10 00:05:29; WARNING; Used kernel ipv4 forwarding feature.
ARPSPOOFER; 2019-05-10 00:05:29; INFO; Kernel IPv4 forwarding enabled
ARPSPOOFER; 2019-05-10 00:05:29; CRITICAL; IP of gateway not specified! Using default one: 192.168.0.1
ARPSPOOFER; 2019-05-10 00:05:30; DEBUG; Iterating...
ARPSPOOFER; 2019-05-10 00:07:10; INFO; Initializing ARPspoofer...
ARPSPOOFER; 2019-05-10 00:07:10; INFO; Loading config...
ARPSPOOFER; 2019-05-10 00:07:10; WARNING; Used kernel ipv4 forwarding feature.
ARPSPOOFER; 2019-05-10 00:07:10; INFO; Kernel IPv4 forwarding enabled
ARPSPOOFER; 2019-05-10 00:07:10; CRITICAL; IP of gateway not specified! Using default one: 192.168.0.1
ARPSPOOFER; 2019-05-10 00:07:10; DEBUG; Iterating...
ARPSPOOFER; 2019-05-10 00:11:29; INFO; Initializing ARPspoofer...
ARPSPOOFER; 2019-05-10 00:11:29; INFO; Loading config...
ARPSPOOFER; 2019-05-10 00:11:29; WARNING; Used kernel ipv4 forwarding feature.
ARPSPOOFER; 2019-05-10 00:11:29; INFO; Kernel IPv4 forwarding enabled
ARPSPOOFER; 2019-05-10 00:11:29; CRITICAL; IP of gateway not specified! Using default one: 192.168.0.1
ARPSPOOFER; 2019-05-10 00:11:29; DEBUG; Iterating...
ARPSPOOFER; 2019-05-10 00:12:02; INFO; Initializing ARPspoofer...
ARPSPOOFER; 2019-05-10 00:12:02; INFO; Loading config...
ARPSPOOFER; 2019-05-10 00:12:02; WARNING; Used kernel ipv4 forwarding feature.
ARPSPOOFER; 2019-05-10 00:12:02; INFO; Kernel IPv4 forwarding enabled
ARPSPOOFER; 2019-05-10 00:12:02; CRITICAL; IP of gateway not specified! Using default one: 192.168.0.1
ARPSPOOFER; 2019-05-10 00:12:02; DEBUG; Iterating...
ARPSPOOFER; 2019-05-10 00:12:22; INFO; Initializing ARPspoofer...
ARPSPOOFER; 2019-05-10 00:12:22; INFO; Loading config...
ARPSPOOFER; 2019-05-10 00:12:22; WARNING; Used kernel ipv4 forwarding feature.
ARPSPOOFER; 2019-05-10 00:12:22; INFO; Kernel IPv4 forwarding enabled
ARPSPOOFER; 2019-05-10 00:12:22; CRITICAL; IP of gateway not specified! Using default one: 192.168.0.1
ARPSPOOFER; 2019-05-10 00:12:22; DEBUG; Iterating...
